,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec
1.00E+06,9.36E+05,8.77E+05,8.21E+05,7.68E+05,7.19E+05,6.74E+05,6.31E+05,5.90E+05,5.53E+05,5.17E+05,4.85E+05,4.54E+05,4.25E+05,3.98E+05,3.72E+05,3.49E+05,3.26E+05,3.06E+05,2.86E+05,2.68E+05,2.51E+05,2.35E+05,2.20E+05,2.06E+05,1.93E+05,1.80E+05,1.69E+05,1.58E+05,1.48E+05,1.39E+05,1.30E+05,1.21E+05,1.14E+05,1.06E+05,9.97E+04,9.33E+04,8.74E+04,8.18E+04,7.66E+04,7.17E+04,6.71E+04,6.29E+04,5.89E+04,5.51E+04,5.16E+04,4.83E+04,4.52E+04,4.23E+04,3.96E+04,3.71E+04,3.47E+04,3.25E+04,3.05E+04,2.85E+04,2.67E+04,2.50E+04,2.34E+04,2.19E+04,2.05E+04,1.92E+04,1.80E+04,1.68E+04,1.58E+04,1.48E+04,1.38E+04,1.29E+04,1.21E+04,1.13E+04,1.06E+04,9.94E+03,9.31E+03,8.71E+03,8.15E+03,7.63E+03,7.15E+03,6.69E+03,6.27E+03,5.87E+03,5.50E+03,5.14E+03,4.82E+03,4.51E+03,4.22E+03,3.95E+03,3.70E+03,3.46E+03,3.24E+03,3.04E+03,2.84E+03,2.66E+03,2.49E+03,2.33E+03,2.18E+03,2.05E+03,1.91E+03,1.79E+03,1.68E+03,1.57E+03,1.47E+03,1.38E+03,1.29E+03,1.21E+03,1.13E+03,1.06E+03,9.91E+02,9.28E+02,8.69E+02,8.13E+02,7.61E+02,7.13E+02,6.67E+02,6.25E+02,5.85E+02,5.48E+02,5.13E+02,4.80E+02,4.50E+02,4.21E+02,3.94E+02,3.69E+02,3.45E+02,3.23E+02,3.03E+02,2.83E+02,2.65E+02,2.48E+02,2.33E+02,2.18E+02,2.04E+02,1.91E+02,1.79E+02,1.67E+02,1.57E+02,1.47E+02,1.37E+02,1.29E+02,1.20E+02,1.13E+02,1.06E+02,9.88E+01,9.25E+01,8.66E+01,8.11E+01,7.59E+01,7.11E+01,6.66E+01,6.23E+01,5.83E+01,5.46E+01,5.11E+01,4.79E+01,4.48E+01,4.19E+01,3.93E+01,3.68E+01,3.44E+01,3.22E+01,3.02E+01,2.83E+01,2.65E+01,2.48E+01,2.32E+01,2.17E+01,2.03E+01,1.90E+01,1.78E+01,1.67E+01,1.56E+01,1.46E+01,1.37E+01,1.28E+01,1.20E+01,1.12E+01,1.05E+01,9.85E+00,9.22E+00,8.63E+00,8.08E+00,7.57E+00,7.08E+00,2869.0835,3257.30859,3685.5769,3982.68604,4455.01758,4942.11963,5385.30029,5840.34131,6528.26758,6934.35156,7707.05273,8394.25195,9076.92383,9779.18262,10568.1084,11341.08984,12181.54883,12852.64746,13846.50293,14753.16895,15755.63477,16678.01953,17629.44141,18817.92773,20163.37305,21004.1582,22043.27344,23235.88086,24109.77734,25100.23242,26643.67578,27732.41211,29291.79102,30275.82227,31650.55859,32337.86523,33790.57031,34884.46094,36343.32031,37908.78906,39435.66016,39974.06641,41351.13672,42608.51563,43333.65234,44958.62109,46755.82422,48622.58203,50536.22656,51964.63672,53177.47656,54478.28125,55622.75781,57378.56641,58793.25,60810.40625,62280.05859,64100.53125,65632.64063,66966.25,68483.53125,68823.92969,70149.17188,71702.76563,73049.91406,74120.6875,75122.34375,75708.13281,75988.38281,75960.71875,76906.78906,77709.85156,78196.88281,78814.03906,78462.07031,78574.25,79126.07813,80013.17188,79766.75,79348.71875,79047.29688,79750.02344,80199.34375,80023.84375,79820.03906,79501.95313,79530.21875,79798.42969,79998.30469,79750.60938,79459.17188,79692.92188,79343.24219,79619.33594,79476.85156,79496.16406,78766.375,78585.30469,78981.99219,79029.76563,78747.625,77943.29688,77988.82813,77896.20313,77964.10938,77449.36719,77061.32813,76429.34375,76554.28125,76369.32031,76089.03125,75308.11719,75201.01563,74546.30469,74690.70313,74837.78906,74297.78906,73613.60156,73108.71875,72976.1875,72763.0625,72319.75781,72132.63281,71414.15625,71017.71875,70955.57031,70801.27344,70626.17188,69826.53125,69618.3125,69147.85156,69027.5625,68652.23438,68253.58594,67907.08594,67558.64063,67954.57031,68039.78125,67434.75,67499.71875,67140.01563,67206.79688,67550.85938,67609.08594,67696.57813,67351.125,67535.4375,68265.20313,68487.24219,68757.71094,68934.38281,69131.80469,69692.46094,70388.11719,71419.1875,71309.46875,71835.50781,72391.17188,73914.3125,74936.90625,75953.42188,75904.17188,76528.98438,77832.73438,79337.79688,79709.35938,80888.55469,82718.47656,83655,85012.53906,86056.03906,86637.8125,88553.30469,89777.65625,90840.07813,92458.42969,93185.07031,95198.67969,95492.39063,98032.57813,98338.95313,9354.90723,-9836.22559,-10365.85645,-10868.61719,-11402.60742,-11875.56738,-12460.00195,-12941.42871,-13573.55762,-14176.63281,-14723.92188,-15359.54492,-15882.86914,-16296.57129,-16919.18164,-17472.24219,-18179.50586,-18837.95313,-19228.1582,-19788.63086,-20042.67578,-20565.92383,-21057.98047,-21631.57617,-22159.43359,-22507.29883,-22958.27734,-23215.98242,-23406.02344,-23524.84766,-24111.01563,-24683.89648,-24904.69531,-25114.45898,-25279.36914,-25738.7832,-25731.16602,-25945.68359,-26430.93945,-26615.10352,-27140.95703,-27429.625,-27468.43359,-27302.17383,-27311.92773,-27695.45117,-27613.91602,-28160.48438,-28121.08789,-28153.85742,-28445.43945,-27992.67969,-27680.56836,-27068.29297,-26984.25391,-26525.9082,-26349.95313,-26076.33008,-25271.9082,-24834.39453,-23668.81445,-23110.91211,-22049.99414,-21188.91211,-20333.7168,-19485.38672,-18969.24609,-17878.59766,-17143.5918,-16010.34473,-15127.2959,-13736.29004,-13439.5791,-12759.42871,-11806.02148,-10919.95215,-10396.35352,-9593.61914,-9242.56055,-8576.45508,-7698.96826,-7115.78613,-6674.96484,-6185.53271,-5634.39014,-5024.1626,-4865.55371,-4188.74219,-3799.50781,-3468.84009,-3321.08691,-2694.2417,-2648.59082,-2172.84082,-1772.62964,-1645.15735,-1385.43542,-948.72308,-1028.66333,-843.77045,-114.51971,-649.76007,156.59767,113.54838,532.33746,782.7973,776.44287,913.14349,1119.38794,1310.50256,1475.36157,1259.21143,1785.53076,1905.38123,1843.93774,2229.61255,1737.10083,2046.86401,1887.6189,1953.99268,1891.88062,1676.88123,1985.72693,1600.21313,1741.96729,1214.40234,1177.40625,1353.40674,910.66736,560.19611,364.02399,-82.84646,-550.01068,-561.5719,-1033.43982,-1342.43347,-2086.94946,-2495.45361,-3134.68628,-3214.39893,-4373.38672,-4959.45361,-5436.80811,-6123.9707,-6680.68164,-7321.29004,-8174.22656,-8732.7041,-9606.34473,-10278.7832,-11005.80859,-12009.67676,-12467.10938,-13453.44629,-14013.49023,-15143.87793,-15502.93652,-16266.72363,-17565.10352,-18443.39844,-19317.47266,-19883.98633,-20956.7207,-21705.67969,-22495.73633,-22960.49023,-24170.16602,-24813.1582,-25866.07422,-25295.09961,-26634.23633,-27635.16992,-28338.23047,-28269.58984,-29050.33594,-29733.43359,-30199.63867,-32018.78711,-31735.41406,-31538.71484,-33213.00781,0
1.00E+06,9.36E+05,8.77E+05,8.21E+05,7.68E+05,7.19E+05,6.74E+05,6.31E+05,5.90E+05,5.53E+05,5.17E+05,4.85E+05,4.54E+05,4.25E+05,3.98E+05,3.72E+05,3.49E+05,3.26E+05,3.06E+05,2.86E+05,2.68E+05,2.51E+05,2.35E+05,2.20E+05,2.06E+05,1.93E+05,1.80E+05,1.69E+05,1.58E+05,1.48E+05,1.39E+05,1.30E+05,1.21E+05,1.14E+05,1.06E+05,9.97E+04,9.33E+04,8.74E+04,8.18E+04,7.66E+04,7.17E+04,6.71E+04,6.29E+04,5.89E+04,5.51E+04,5.16E+04,4.83E+04,4.52E+04,4.23E+04,3.96E+04,3.71E+04,3.47E+04,3.25E+04,3.05E+04,2.85E+04,2.67E+04,2.50E+04,2.34E+04,2.19E+04,2.05E+04,1.92E+04,1.80E+04,1.68E+04,1.58E+04,1.48E+04,1.38E+04,1.29E+04,1.21E+04,1.13E+04,1.06E+04,9.94E+03,9.31E+03,8.71E+03,8.15E+03,7.63E+03,7.15E+03,6.69E+03,6.27E+03,5.87E+03,5.50E+03,5.14E+03,4.82E+03,4.51E+03,4.22E+03,3.95E+03,3.70E+03,3.46E+03,3.24E+03,3.04E+03,2.84E+03,2.66E+03,2.49E+03,2.33E+03,2.18E+03,2.05E+03,1.91E+03,1.79E+03,1.68E+03,1.57E+03,1.47E+03,1.38E+03,1.29E+03,1.21E+03,1.13E+03,1.06E+03,9.91E+02,9.28E+02,8.69E+02,8.13E+02,7.61E+02,7.13E+02,6.67E+02,6.25E+02,5.85E+02,5.48E+02,5.13E+02,4.80E+02,4.50E+02,4.21E+02,3.94E+02,3.69E+02,3.45E+02,3.23E+02,3.03E+02,2.83E+02,2.65E+02,2.48E+02,2.33E+02,2.18E+02,2.04E+02,1.91E+02,1.79E+02,1.67E+02,1.57E+02,1.47E+02,1.37E+02,1.29E+02,1.20E+02,1.13E+02,1.06E+02,9.88E+01,9.25E+01,8.66E+01,8.11E+01,7.59E+01,7.11E+01,6.66E+01,6.23E+01,5.83E+01,5.46E+01,5.11E+01,4.79E+01,4.48E+01,4.19E+01,3.93E+01,3.68E+01,3.44E+01,3.22E+01,3.02E+01,2.83E+01,2.65E+01,2.48E+01,2.32E+01,2.17E+01,2.03E+01,1.90E+01,1.78E+01,1.67E+01,1.56E+01,1.46E+01,1.37E+01,1.28E+01,1.20E+01,1.12E+01,1.05E+01,9.85E+00,9.22E+00,8.63E+00,8.08E+00,7.57E+00,7.08E+00,3215.73853,3600.63232,4035.54639,4454.81836,4971.39551,5438.23438,5835.08984,6432.22559,7195.4873,7643.48584,8342.02539,9104.98535,9701.69922,10407.6377,11182.48047,11855.14063,12703.31152,13393.70313,14228.11035,15265.94629,16146.94043,17138.88086,17768.55078,18662.75977,19600.6543,20560.14063,21497.08789,22632.19531,23450.95898,24550.20117,25288.72266,26225.39258,27512.38867,28436.27734,29784.76953,30884.76758,31986.63281,33124.67969,33965.91016,34990.41797,36210.65625,37822.61719,39199.16406,40659.17188,41548.83203,42665.01563,43897.63672,45206.76172,46796.97266,48141.04297,49827.03906,51562.33203,53337.03516,54949.125,56346.30078,57358.05469,58587.24609,59854.19141,61122.37109,62884.45703,64176.60156,65386.93359,66499.85938,67320.21094,67868.21094,68599.77344,69586.85156,70091.16406,70601.5,71488.3125,71440.23438,71344.22656,72197.45313,72981.57813,72897.17969,72636.875,73084.11719,73081.19531,73606.86719,73679.64844,73435.92969,73441.53906,73283.82031,73500.69531,73805.71875,73780.92969,73193.61719,72911.85938,73359.4375,73394.28906,73371.86719,72971.64844,72966.53125,72355.90625,73024.42969,72675.46094,72755.30469,72113.53125,71775.46094,71617.89063,71917.90625,71821.61719,71385.57031,71124.32813,70839.78906,71134.625,70823.33594,70430.30469,69982.98438,69494.92969,69606.07031,69813.4375,69386.875,68747.70313,68484.30469,68214.1875,67817.76563,68106.10156,67746.19531,66791.57813,66689.71094,66477.25781,66729.29688,66205.64844,65983.24219,65215.61328,65112.60938,65163.42578,65252.83203,64975.26563,64365.07031,64129.21484,64210.18359,64329.55859,64590.07422,63729.35938,63860.14453,63972.49609,64022.46875,64278.38672,64147.33203,64048.57422,64191.44531,64412.97266,65322.75391,65271.76172,65367.88672,65487.80469,66502.5625,66968.8125,67701.63281,67792.79688,68255.16406,69245.36719,70368.35156,71248.25,71401.03125,72256.64844,72554.6875,73546.96094,74945.46875,76389.89844,76956.78125,77171.39844,79341.96094,80202.45313,81052.53906,81597.78125,84216.85938,84400.50781,87055.22656,87310.55469,87092.89844,90695,90750.99219,91702.16406,95196.09375,94362.13281,96907.32813,96637.42969,97819.17969,9487.71582,9877.99023,10310.5752,10764.23438,11425.14258,11784.29492,12170.91992,12745.44922,13222.4082,13544.40039,14006.37695,14538.85352,14995.16699,15583.01172,15896.64453,16221.50879,16586.0625,17102.63281,17401.36719,17887.43945,18438.97461,18754.5332,18875.22461,19167.4707,19492.93555,19839.23047,20111.90625,20713.76758,21130.17578,21352.51367,21374.81445,21683.80078,21904.08984,22403.55859,22869.5957,23059.26758,23560.41016,23548.49609,23810.23828,23999.39063,24289.8418,24604.57813,24713.27734,25156.49023,25438.85547,25796.57422,25643.73242,25573.07031,25633.57813,25694.14453,25695.28906,25604.88086,25292.27148,25141.65625,24737.48828,24239.64844,23691.63477,22775.8457,22182.38086,21765.44141,21019.75586,20298.14258,19501.29492,18774.86133,18082.19922,16971.70117,15886.1875,15229.18066,14461.90332,13672.08398,12874.90332,12445.95898,11235.61523,10932.39746,10281.49219,9762.74707,8548.31934,8028.59961,7680.31348,6870.86084,6291.2666,6103.68359,5924.68457,4978.68408,4739.16455,4054.36084,3873.74634,3830.54395,3304.13354,3048.56396,2585.12866,2397.81885,2254.81519,1840.06836,1535.12354,1200.14661,992.48755,665.37964,659.71454,564.20099,108.77396,626.63672,-23.32454,108.21101,-180.57788,-466.60852,-639.12531,-828.2265,-792.70325,-777.52747,-977.20105,-1087.31201,-1037.75732,-1319.04456,-1213.45715,-1266.77356,-1110.32642,-1129.48682,-1099.61414,-959.88141,-971.0188,-771.77148,-750.79474,-646.78662,-539.97455,197.08919,355.23438,585.55048,656.09424,1111.47729,1537.6665,1700.66272,2375.08447,2552.77563,3133.62549,3576.37915,4021.41895,4942.06348,5443.36475,5757.03809,6136.28271,6836.05957,7562.70605,8379.87891,8949.07813,9755.95508,10146.01855,10968.04297,11870.62988,12686.32129,12954.21094,13917.04883,14378.07422,15401.83301,16054.31836,17209.33203,17601.1543,18268.18555,19229.24414,19843.61914,20270.71094,21021.49219,21240.8125,22118.48242,22681.39648,23572.00781,23828.94336,25201.0332,25719.86523,26446.4707,26771.59375,26583.45313,28013.60742,28779.10547,27415.01172,29853.9043,29638.38867,30126.74609,29756.66211,31554.04883,30614.56641,0
1.00E+06,9.36E+05,8.77E+05,8.21E+05,7.68E+05,7.19E+05,6.74E+05,6.31E+05,5.90E+05,5.53E+05,5.17E+05,4.85E+05,4.54E+05,4.25E+05,3.98E+05,3.72E+05,3.49E+05,3.26E+05,3.06E+05,2.86E+05,2.68E+05,2.51E+05,2.35E+05,2.20E+05,2.06E+05,1.93E+05,1.80E+05,1.69E+05,1.58E+05,1.48E+05,1.39E+05,1.30E+05,1.21E+05,1.14E+05,1.06E+05,9.97E+04,9.33E+04,8.74E+04,8.18E+04,7.66E+04,7.17E+04,6.71E+04,6.29E+04,5.89E+04,5.51E+04,5.16E+04,4.83E+04,4.52E+04,4.23E+04,3.96E+04,3.71E+04,3.47E+04,3.25E+04,3.05E+04,2.85E+04,2.67E+04,2.50E+04,2.34E+04,2.19E+04,2.05E+04,1.92E+04,1.80E+04,1.68E+04,1.58E+04,1.48E+04,1.38E+04,1.29E+04,1.21E+04,1.13E+04,1.06E+04,9.94E+03,9.31E+03,8.71E+03,8.15E+03,7.63E+03,7.15E+03,6.69E+03,6.27E+03,5.87E+03,5.50E+03,5.14E+03,4.82E+03,4.51E+03,4.22E+03,3.95E+03,3.70E+03,3.46E+03,3.24E+03,3.04E+03,2.84E+03,2.66E+03,2.49E+03,2.33E+03,2.18E+03,2.05E+03,1.91E+03,1.79E+03,1.68E+03,1.57E+03,1.47E+03,1.38E+03,1.29E+03,1.21E+03,1.13E+03,1.06E+03,9.91E+02,9.28E+02,8.69E+02,8.13E+02,7.61E+02,7.13E+02,6.67E+02,6.25E+02,5.85E+02,5.48E+02,5.13E+02,4.80E+02,4.50E+02,4.21E+02,3.94E+02,3.69E+02,3.45E+02,3.23E+02,3.03E+02,2.83E+02,2.65E+02,2.48E+02,2.33E+02,2.18E+02,2.04E+02,1.91E+02,1.79E+02,1.67E+02,1.57E+02,1.47E+02,1.37E+02,1.29E+02,1.20E+02,1.13E+02,1.06E+02,9.88E+01,9.25E+01,8.66E+01,8.11E+01,7.59E+01,7.11E+01,6.66E+01,6.23E+01,5.83E+01,5.46E+01,5.11E+01,4.79E+01,4.48E+01,4.19E+01,3.93E+01,3.68E+01,3.44E+01,3.22E+01,3.02E+01,2.83E+01,2.65E+01,2.48E+01,2.32E+01,2.17E+01,2.03E+01,1.90E+01,1.78E+01,1.67E+01,1.56E+01,1.46E+01,1.37E+01,1.28E+01,1.20E+01,1.12E+01,10.50,9.85E+00,9.22E+00,8.63E+00,8.08E+00,7.57E+00,7.08E+00,4107.46533,4519.53809,4978.2793,5419.58936,5975.04004,6413.45654,7029.86475,7513.65039,8211.58301,8811.4043,9339.53125,9760.00293,10449.37012,10958.66406,11688.53711,12272.55566,12893.19727,13645.11621,14183.12695,14801.16797,15429.25195,16231.68652,16945.1582,17760.11523,18446.6582,19252.76367,19919.36133,20727.04297,21642.42969,22560.92578,23542.16016,24452.44531,25509.32422,26353.93164,27121.09375,28182.89844,29261.39844,30555.85352,31625.38672,32814.66406,34025,34907.22656,36027.5625,37063.57813,38091.17578,39479.30859,40632.14844,42092.25781,42722.10547,43625.17969,44507.60547,45162.80859,46336.15625,47474.85156,48641.20313,49321.86328,50146.98438,50169.32422,51327.89844,51601.38281,52029.02734,52678.94141,53438.46875,54216.17578,54347.64063,54754.00391,54439.60156,54602.78906,55149.31641,55439.35938,55718.83203,55790.69531,55490.72656,55714.91797,55961.41016,56206.91016,56260.05859,55825.1875,55854.69531,56360.95703,56578.91797,56385.52344,56426.08984,56012.02344,56045.85547,56430.79688,56418.72656,56272.27344,55995.1875,55844.31641,55979.74609,56306.35156,56480.85156,55947.39063,55935.01953,55935.06641,55850.69531,55895.58594,55886.13672,55630.35938,55438.0625,55500.55859,55907.45703,55517.87109,55152.96484,55078.79297,55085.19141,55235.63672,55012.90625,54766.71484,54254.41797,54325.75391,54338.25781,54163.12109,54261.47266,53961.51563,53455.05078,53646.57031,53729.63281,53555.64844,53372.10156,53242.35547,52928.95703,53033.90625,53401.05078,52946.15234,52870.83203,52726.99219,52810.82031,53194.66406,53020.36719,52836.20313,52693.71484,52869.82813,53255.05469,53728.23047,53815.17578,53531.74609,53823.85938,54130.49609,54867.89063,55326.16797,55376.34766,55276.55859,55788.21875,56539.21484,57414.39844,57627.62891,57901.72656,58354.58594,59724.59375,60760.85547,61644.50781,61571.40234,62161.54297,63602.28516,64553.73047,66108.60156,66679.91406,67431.57031,67975.15625,69801.13281,71089.74219,72411.97656,72564.35156,74375.57813,75435.71875,76503.22656,76526.32031,78393.58594,78648.55469,81365.88281,81865.29688,81980.1875,85412.90625,85303.99219,86135.36719,87629.51563,89375.11719,89280.50781,91808.05469,9141.50684,9560.23535,9781.07324,10178.36328,10394.7998,10763.98926,10973.36621,11546.28125,11757.85059,12010.69434,12278.13574,12611.1875,12715.08301,13087.33398,13322.20117,13744.25391,13991.9834,14287.75293,14542.30176,14759.3291,14942.95215,15415.74414,15662.83789,16060.31641,16378.73926,16632.84766,16751.15625,17086.84766,17361.99023,17801.69336,18039.54102,18259.00391,18419.73633,18779.57617,18745.58203,19020.47461,19158.98828,19392.76758,19583.71875,19752.16992,19710.27148,19527.44727,19399.18164,19410.07813,19213.16406,19039.28516,18923.50977,18681.23438,18688.27344,18147.66992,17732.75391,16996.29492,16802.63477,15704.39648,15637.35742,14815.04492,14430.14746,13833.31543,13323.02637,12454.41016,11764.46973,11187.24219,10547.35938,9988.55762,9552.32813,8931.79297,8403.50781,7997.54004,7674.68848,6944.79785,6744.49365,6247.91211,5735.87256,5323.28809,5284.29492,4483.02979,4248.10791,3997.29688,4183.52686,3741.05127,3507.1665,3000.33813,3070.56958,2504.15137,2396.37939,2122.51709,1969.02075,1773.28259,1963.47095,1882.89807,1553.13452,1228.11304,1219.6283,928.23639,978.62,821.32678,887.67249,415.41266,414.60867,234.71297,321.54932,211.53767,199.85678,276.2601,147.34612,145.1295,51.40088,213.00554,194.93889,86.68003,31.40385,237.39458,406.49619,355.3356,388.36948,481.03848,529.5495,391.67877,868.42548,871.85321,952.09485,1344.94946,1585.61194,1689.43311,2274.27417,2284.9541,2643.85083,2639.77759,3290.91626,3617.44189,3910.16406,4199.81885,4505.31836,4815.81445,5654.93848,6222.25195,6420.354,6925.02783,7573.00781,7949.09033,8601.26367,9030.58301,9737.29199,10138.48242,10852.65137,11204.99316,12069.30957,12696.42383,13211.47461,13459.87402,14400.77344,15163.5166,15774.80664,16266.61426,16902.05859,17179.16406,18240.2207,18590.38672,19203.38867,19490.09961,19795.78125,20291.47461,21202.85156,21060.32227,21973.29297,21914.14648,22652.63281,22210.54492,23005.83203,23919.92188,24365.67773,24599.76367,23547.84766,25171.11133,25865.19141,24344.98242,26107.38477,25125.13672,27065.00391,26286.6875,26307.49023,0
