Temperature,index,value
50,Frequency,27.1
50,Frequency,25.1
50,Frequency,23.3
50,Frequency,21.6
50,Frequency,20.0
50,Frequency,18.5
50,Frequency,17.1
50,Frequency,15.8
50,Frequency,14.7
50,Frequency,13.6
50,Frequency,12.6
50,Frequency,11.7
50,Frequency,10.8
50,Frequency,10.0
50,Frequency,9.26
50,Frequency,8.58
50,Frequency,7.94
50,Frequency,7.36
50,Frequency,6.81
50,Frequency,6.31
50,Frequency,5.84
50,Frequency,5.41
50,Frequency,5.01
50,Frequency,4.64
50,Frequency,4.3
50,Frequency,3.98
50,Frequency,3.69
50,Frequency,3.41
50,Frequency,3.16
50,Frequency,2.93
50,Frequency,2.71
50,Frequency,2.51
50,Frequency,2.33
50,Frequency,2.15
50,Frequency,2.0
50,Frequency,1.85
50,Frequency,1.71
50,Frequency,1.58
50,Frequency,1.47
50,Frequency,1.36
50,Frequency,1.26
50,Frequency,1.17
50,Frequency,1.08
50,Frequency,1.0
50,Re(Z),3920.0
50,Re(Z),4550.0
50,Re(Z),5180.0
50,Re(Z),5640.0
50,Re(Z),6360.0
50,Re(Z),7080.0
50,Re(Z),7900.0
50,Re(Z),8660.0
50,Re(Z),9570.0
50,Re(Z),10500.0
50,Re(Z),11600.0
50,Re(Z),12600.0
50,Re(Z),13600.0
50,Re(Z),14700.0
50,Re(Z),15700.0
50,Re(Z),16900.0
50,Re(Z),18000.0
50,Re(Z),19100.0
50,Re(Z),20400.0
50,Re(Z),21500.0
50,Re(Z),22600.0
50,Re(Z),23700.0
50,Re(Z),24900.0
50,Re(Z),26100.0
50,Re(Z),27300.0
50,Re(Z),28400.0
50,Re(Z),29500.0
50,Re(Z),30700.0
50,Re(Z),31700.0
50,Re(Z),32800.0
50,Re(Z),34000.0
50,Re(Z),35100.0
50,Re(Z),36100.0
50,Re(Z),37600.0
50,Re(Z),38600.0
50,Re(Z),39800.0
50,Re(Z),40900.0
50,Re(Z),41500.0
50,Re(Z),42900.0
50,Re(Z),44100.0
50,Re(Z),45400.0
50,Re(Z),46700.0
50,Re(Z),48100.0
50,Re(Z),49600.0
50,Re(Z),50800.0
50,Re(Z),52500.0
50,Re(Z),54100.0
50,Re(Z),55500.0
50,Re(Z),57500.0
50,Re(Z),59100.0
50,Re(Z),61100.0
50,Re(Z),62900.0
50,Re(Z),64800.0
50,Re(Z),67400.0
50,Re(Z),69600.0
50,Re(Z),72000.0
50,Re(Z),74000.0
50,Re(Z),76700.0
50,Re(Z),79500.0
50,Re(Z),82600.0
50,Re(Z),85400.0
50,Re(Z),88000.0
50,Re(Z),91200.0
50,Re(Z),94700.0
50,Re(Z),97300.0
50,Re(Z),100000.0
50,Re(Z),103000.0
50,Re(Z),104000.0
50,Re(Z),109000.0
50,Re(Z),111000.0
50,Re(Z),114000.0
50,Re(Z),117000.0
50,Re(Z),119000.0
50,Re(Z),121000.0
50,Re(Z),123000.0
50,Re(Z),125000.0
50,Re(Z),127000.0
50,Re(Z),129000.0
50,Re(Z),130000.0
50,Re(Z),132000.0
50,Re(Z),133000.0
50,Re(Z),134000.0
50,Re(Z),135000.0
50,Re(Z),137000.0
50,Re(Z),138000.0
50,Re(Z),138000.0
50,Re(Z),139000.0
50,Re(Z),140000.0
50,Re(Z),140000.0
50,Re(Z),141000.0
50,Re(Z),141000.0
50,Re(Z),142000.0
50,Re(Z),143000.0
50,Re(Z),143000.0
50,Re(Z),144000.0
50,Re(Z),144000.0
50,Re(Z),144000.0
50,Re(Z),144000.0
50,Re(Z),145000.0
50,Re(Z),145000.0
50,Re(Z),145000.0
50,Re(Z),145000.0
50,Re(Z),145000.0
50,Re(Z),145000.0
50,Re(Z),145000.0
50,Re(Z),145000.0
50,Re(Z),145000.0
50,Re(Z),145000.0
50,Re(Z),145000.0
50,Re(Z),145000.0
50,Re(Z),145000.0
50,Re(Z),144000.0
50,Re(Z),144000.0
50,Re(Z),144000.0
50,Re(Z),144000.0
50,Re(Z),144000.0
50,Re(Z),143000.0
50,Re(Z),143000.0
50,Re(Z),143000.0
50,Re(Z),143000.0
50,Re(Z),143000.0
50,Re(Z),143000.0
50,Re(Z),143000.0
50,Re(Z),142000.0
50,Re(Z),143000.0
50,Re(Z),143000.0
50,Re(Z),142000.0
50,Re(Z),143000.0
50,Re(Z),142000.0
50,Re(Z),142000.0
50,Re(Z),143000.0
50,Re(Z),142000.0
50,Re(Z),143000.0
50,Re(Z),143000.0
50,Re(Z),143000.0
50,Re(Z),143000.0
50,Re(Z),144000.0
50,Re(Z),144000.0
50,Re(Z),144000.0
50,Re(Z),145000.0
50,Re(Z),145000.0
50,Re(Z),146000.0
50,Re(Z),146000.0
50,Re(Z),147000.0
50,Re(Z),147000.0
50,Re(Z),148000.0
50,Re(Z),150000.0
50,Re(Z),151000.0
50,Re(Z),153000.0
50,Re(Z),154000.0
50,Re(Z),155000.0
50,Re(Z),157000.0
50,Re(Z),159000.0
50,Re(Z),161000.0
50,Re(Z),163000.0
50,Re(Z),165000.0
50,Re(Z),168000.0
50,Re(Z),170000.0
50,Re(Z),173000.0
50,Re(Z),176000.0
50,Re(Z),179000.0
50,Re(Z),182000.0
50,Re(Z),186000.0
50,Re(Z),188000.0
50,Re(Z),192000.0
50,Re(Z),196000.0
50,Re(Z),200000.0
50,Re(Z),203000.0
50,Re(Z),207000.0
50,Re(Z),211000.0
50,Re(Z),216000.0
50,Re(Z),220000.0
50,Re(Z),223000.0
50,Re(Z),226000.0
50,Re(Z),231000.0
50,Re(Z),235000.0
50,Re(Z),241000.0
50,Re(Z),247000.0
50,Re(Z),250000.0
50,Re(Z),252000.0
50,Re(Z),256000.0
50,Img(Z),11700.0
50,Img(Z),12500.0
50,Img(Z),13100.0
50,Img(Z),13800.0
50,Img(Z),14500.0
50,Img(Z),15200.0
50,Img(Z),15800.0
50,Img(Z),16500.0
50,Img(Z),17300.0
50,Img(Z),17800.0
50,Img(Z),18400.0
50,Img(Z),19000.0
50,Img(Z),19400.0
50,Img(Z),20000.0
50,Img(Z),20600.0
50,Img(Z),20900.0
50,Img(Z),21400.0
50,Img(Z),21800.0
50,Img(Z),22100.0
50,Img(Z),22500.0
50,Img(Z),22600.0
50,Img(Z),23000.0
50,Img(Z),23300.0
50,Img(Z),23700.0
50,Img(Z),23800.0
50,Img(Z),24200.0
50,Img(Z),24500.0
50,Img(Z),24800.0
50,Img(Z),25100.0
50,Img(Z),25400.0
50,Img(Z),25700.0
50,Img(Z),26000.0
50,Img(Z),26500.0
50,Img(Z),26900.0
50,Img(Z),27000.0
50,Img(Z),27700.0
50,Img(Z),28200.0
50,Img(Z),28800.0
50,Img(Z),29200.0
50,Img(Z),30000.0
50,Img(Z),30500.0
50,Img(Z),31100.0
50,Img(Z),31700.0
50,Img(Z),32600.0
50,Img(Z),33100.0
50,Img(Z),33800.0
50,Img(Z),34600.0
50,Img(Z),35400.0
50,Img(Z),36300.0
50,Img(Z),37200.0
50,Img(Z),38100.0
50,Img(Z),38900.0
50,Img(Z),39700.0
50,Img(Z),40400.0
50,Img(Z),41400.0
50,Img(Z),42200.0
50,Img(Z),42700.0
50,Img(Z),43400.0
50,Img(Z),44000.0
50,Img(Z),44100.0
50,Img(Z),44500.0
50,Img(Z),44400.0
50,Img(Z),44500.0
50,Img(Z),44500.0
50,Img(Z),44200.0
50,Img(Z),43900.0
50,Img(Z),43000.0
50,Img(Z),42400.0
50,Img(Z),41300.0
50,Img(Z),40300.0
50,Img(Z),39200.0
50,Img(Z),38000.0
50,Img(Z),36700.0
50,Img(Z),35600.0
50,Img(Z),34100.0
50,Img(Z),32600.0
50,Img(Z),31000.0
50,Img(Z),29800.0
50,Img(Z),28100.0
50,Img(Z),26800.0
50,Img(Z),25300.0
50,Img(Z),23900.0
50,Img(Z),22500.0
50,Img(Z),21100.0
50,Img(Z),19700.0
50,Img(Z),18500.0
50,Img(Z),17400.0
50,Img(Z),15900.0
50,Img(Z),14900.0
50,Img(Z),13700.0
50,Img(Z),12900.0
50,Img(Z),11900.0
50,Img(Z),10700.0
50,Img(Z),9670.0
50,Img(Z),8590.0
50,Img(Z),8060.0
50,Img(Z),7350.0
50,Img(Z),6130.0
50,Img(Z),5520.0
50,Img(Z),4920.0
50,Img(Z),4150.0
50,Img(Z),3770.0
50,Img(Z),3330.0
50,Img(Z),2450.0
50,Img(Z),1990.0
50,Img(Z),1750.0
50,Img(Z),1390.0
50,Img(Z),882.0
50,Img(Z),532.0
50,Img(Z),230.0
50,Img(Z),-166.0
50,Img(Z),-393.0
50,Img(Z),-328.0
50,Img(Z),-457.0
50,Img(Z),-428.0
50,Img(Z),-466.0
50,Img(Z),-384.0
50,Img(Z),6.94
50,Img(Z),-339.0
50,Img(Z),236.0
50,Img(Z),593.0
50,Img(Z),737.0
50,Img(Z),1140.0
50,Img(Z),1370.0
50,Img(Z),1830.0
50,Img(Z),2240.0
50,Img(Z),2950.0
50,Img(Z),3610.0
50,Img(Z),4020.0
50,Img(Z),5880.0
50,Img(Z),5320.0
50,Img(Z),6400.0
50,Img(Z),6830.0
50,Img(Z),8210.0
50,Img(Z),8730.0
50,Img(Z),9720.0
50,Img(Z),11000.0
50,Img(Z),12100.0
50,Img(Z),13100.0
50,Img(Z),14300.0
50,Img(Z),15900.0
50,Img(Z),17200.0
50,Img(Z),18700.0
50,Img(Z),20400.0
50,Img(Z),21900.0
50,Img(Z),23500.0
50,Img(Z),25300.0
50,Img(Z),27300.0
50,Img(Z),29000.0
50,Img(Z),31200.0
50,Img(Z),32900.0
50,Img(Z),34900.0
50,Img(Z),37100.0
50,Img(Z),38800.0
50,Img(Z),41200.0
50,Img(Z),43100.0
50,Img(Z),45300.0
50,Img(Z),47000.0
50,Img(Z),48500.0
50,Img(Z),50600.0
50,Img(Z),52500.0
50,Img(Z),53600.0
50,Img(Z),56400.0
50,Img(Z),57500.0
50,Img(Z),58800.0
50,Img(Z),60200.0
50,Img(Z),62600.0
50,Img(Z),63700.0
50,Img(Z),64500.0
50,Img(Z),64700.0
50,Img(Z),66400.0
50,Img(Z),68500.0
50,Img(Z),69800.0
50,Img(Z),70500.0
50,Img(Z),70500.0
50,Img(Z),69900.0
50,Img(Z),71200.0
50,Img(Z),72900.0
50,Img(Z),75100.0
50,Img(Z),75000.0
50,Img(Z),75300.0
