Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Re(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z),Img(Z)
1000000.0,926000.0,858000.0,794000.0,736000.0,681000.0,631000.0,584000.0,541000.0,501000.0,464000.0,430000.0,398000.0,369000.0,341000.0,316000.0,293000.0,271000.0,251000.0,233000.0,215000.0,200000.0,185000.0,171000.0,158000.0,147000.0,136000.0,126000.0,117000.0,108000.0,100000.0,92600.0,85800.0,79400.0,73600.0,68100.0,63100.0,58400.0,54100.0,50100.0,46400.0,43000.0,39800.0,36900.0,34100.0,31600.0,29300.0,27100.0,25100.0,23300.0,21500.0,19900.0,18500.0,17100.0,15800.0,14700.0,13600.0,12600.0,11700.0,10800.0,10000.0,9260.0,8570.0,7940.0,7350.0,6810.0,6310.0,5840.0,5410.0,5010.0,4640.0,4300.0,3980.0,3690.0,3420.0,3160.0,2930.0,2710.0,2510.0,2330.0,2150.0,2000.0,1850.0,1710.0,1580.0,1470.0,1360.0,1260.0,1170.0,1080.0,1000.0,926.0,858.0,794.0,736.0,681.0,631.0,584.0,541.0,501.0,464.0,430.0,398.0,369.0,341.0,316.0,293.0,271.0,251.0,233.0,215.0,200.0,185.0,171.0,159.0,147.0,136.0,126.0,117.0,108.0,100.0,92.6,85.8,79.4,73.6,68.1,63.1,58.4,54.1,50.1,46.4,43.0,39.8,36.9,34.1,31.6,29.3,27.1,25.1,23.3,21.6,20.0,18.5,17.1,15.8,14.7,13.6,12.6,11.7,10.8,10.0,9.26,8.58,7.94,7.36,6.81,6.31,5.84,5.41,5.01,4.64,4.3,3.98,3.69,3.41,3.16,2.93,2.71,2.51,2.33,2.15,2.0,1.85,1.71,1.58,1.47,1.36,1.26,1.17,1.08,1.0,4350.0,4860.0,5550.0,6080.0,6790.0,7500.0,8270.0,9010.0,9990.0,10900.0,11800.0,12900.0,13700.0,14700.0,15900.0,16800.0,17900.0,19000.0,19600.0,21000.0,22200.0,23200.0,24100.0,25200.0,26300.0,27400.0,28700.0,29600.0,30600.0,31600.0,32700.0,33700.0,34800.0,36100.0,37400.0,38300.0,39500.0,40500.0,41400.0,42500.0,43800.0,45200.0,46600.0,48100.0,49300.0,51000.0,52600.0,54200.0,56000.0,57600.0,59600.0,61400.0,63500.0,65700.0,67700.0,70100.0,72100.0,74500.0,77000.0,79500.0,82100.0,84200.0,86900.0,89600.0,91800.0,94200.0,96300.0,98300.0,100000.0,102000.0,104000.0,106000.0,107000.0,109000.0,110000.0,112000.0,113000.0,114000.0,115000.0,116000.0,117000.0,118000.0,119000.0,120000.0,120000.0,121000.0,121000.0,122000.0,122000.0,123000.0,123000.0,123000.0,124000.0,124000.0,124000.0,124000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,126000.0,126000.0,126000.0,126000.0,126000.0,126000.0,127000.0,127000.0,127000.0,127000.0,128000.0,128000.0,128000.0,129000.0,129000.0,130000.0,130000.0,131000.0,131000.0,132000.0,133000.0,134000.0,134000.0,135000.0,135000.0,136000.0,137000.0,138000.0,140000.0,140000.0,141000.0,142000.0,143000.0,145000.0,146000.0,147000.0,148000.0,150000.0,152000.0,154000.0,155000.0,157000.0,159000.0,161000.0,163000.0,166000.0,167000.0,170000.0,173000.0,175000.0,177000.0,180000.0,182000.0,185000.0,187000.0,190000.0,192000.0,196000.0,197000.0,200000.0,203000.0,207000.0,209000.0,211000.0,214000.0,218000.0,221000.0,224000.0,226000.0,229000.0,232000.0,235000.0,240000.0,243000.0,245000.0,247000.0,11700.0,12300.0,12800.0,13500.0,14100.0,14800.0,15300.0,16000.0,16500.0,17000.0,17500.0,18100.0,18500.0,18900.0,19300.0,19600.0,20000.0,20400.0,20100.0,20900.0,21300.0,21500.0,21900.0,22100.0,22500.0,22700.0,22800.0,23200.0,23600.0,23900.0,24200.0,24500.0,24800.0,25300.0,25900.0,26100.0,26500.0,27000.0,27700.0,28100.0,28700.0,29400.0,30100.0,30600.0,31100.0,31700.0,32200.0,33000.0,33500.0,34000.0,34800.0,35500.0,36000.0,36400.0,37100.0,37200.0,37700.0,37800.0,37700.0,37800.0,37500.0,37200.0,37100.0,36100.0,35800.0,35100.0,34200.0,33400.0,32100.0,31200.0,30400.0,29200.0,28100.0,26900.0,25800.0,24700.0,23300.0,22300.0,21200.0,20100.0,18900.0,17700.0,17100.0,16100.0,15200.0,14200.0,13700.0,12600.0,11900.0,11200.0,10600.0,9920.0,9450.0,8710.0,8160.0,7620.0,7320.0,7050.0,6620.0,6200.0,6280.0,6150.0,5890.0,5830.0,5760.0,5690.0,5910.0,5940.0,6300.0,6170.0,6920.0,6890.0,7460.0,7800.0,8430.0,8530.0,9170.0,9370.0,10100.0,10800.0,11400.0,11900.0,12800.0,12900.0,13700.0,14800.0,15200.0,15900.0,16800.0,17200.0,18500.0,18700.0,19900.0,21000.0,21700.0,22600.0,23700.0,24800.0,25900.0,26800.0,28500.0,29400.0,30600.0,31500.0,32700.0,33900.0,35100.0,36400.0,37300.0,38500.0,39700.0,40500.0,41900.0,42500.0,43800.0,44400.0,45900.0,45600.0,47200.0,48300.0,49000.0,48900.0,50200.0,51200.0,51300.0,51900.0,52800.0,54000.0,54000.0,53900.0,54400.0,55800.0,57000.0,57400.0,57900.0,57700.0,57900.0,59000.0,60600.0,61900.0,62500.0
